"","datetime","humidity"
"1514",2022-04-30 04:00:00,"100"
"1515",2022-04-30 04:30:00,"100"
"1516",2022-04-30 05:00:00,"98.5961"
"1517",2022-04-30 05:30:00,"96.478"
"1518",2022-04-30 06:00:00,"96.2813"
"1519",2022-04-30 06:30:00,"96.7094"
"1520",2022-04-30 07:00:00,"96.5449"
"1521",2022-04-30 07:30:00,"96.8276"
"1522",2022-04-30 08:00:00,"96.1066"
"1523",2022-04-30 08:30:00,"93.3396"
"1524",2022-04-30 09:00:00,"82.0213"
"1525",2022-04-30 09:30:00,"72.148"
"1526",2022-04-30 10:00:00,"66.9744"
"1527",2022-04-30 10:30:00,"65.9531"
"1528",2022-04-30 11:00:00,"63.2367"
"1529",2022-04-30 11:30:00,"62.9508"
"1530",2022-04-30 12:00:00,"58.986"
"1531",2022-04-30 12:30:00,"57.7212"
"1532",2022-04-30 13:00:00,"59.3369"
"1533",2022-04-30 13:30:00,"64.9805"
"1534",2022-04-30 14:00:00,"68.2604"
"1535",2022-04-30 14:30:00,"71.4987"
"1536",2022-04-30 15:00:00,"72.4841"
"1537",2022-04-30 15:30:00,"74.5871"
"1538",2022-04-30 16:00:00,"75.2999"
"1539",2022-04-30 16:30:00,"77.9179"
"1540",2022-04-30 17:00:00,"81.4186"
"1541",2022-04-30 17:30:00,"84.0446"
"1542",2022-04-30 18:00:00,"84.1766"
"1543",2022-04-30 18:30:00,"86.3531"
"1544",2022-04-30 19:00:00,"86.7652"
"1545",2022-04-30 19:30:00,"88.1859"
"1546",2022-04-30 20:00:00,"89.4057"
"1547",2022-04-30 20:30:00,"92.0082"
"1548",2022-04-30 21:00:00,"93.4835"
"1549",2022-04-30 21:30:00,"94.7653"
"1550",2022-04-30 22:00:00,"96.7231"
"1551",2022-04-30 22:30:00,"96.981"
"1552",2022-04-30 23:00:00,"96.7541"
"1553",2022-04-30 23:30:00,"95.875"
"1554",2022-05-01 00:00:00,"95.8865"
"1555",2022-05-01 00:30:00,"95.8488"
"1556",2022-05-01 01:00:00,"96.3076"
"1557",2022-05-01 01:30:00,"97.2131"
"1558",2022-05-01 02:00:00,"97.5794"
"1559",2022-05-01 02:30:00,"97.3962"
"1560",2022-05-01 03:00:00,"97.4712"
"1561",2022-05-01 03:30:00,"96.6417"
"1562",2022-05-01 04:00:00,"96.8679"
"1563",2022-05-01 04:30:00,"97.6977"
"1564",2022-05-01 05:00:00,"98.9306"
"1565",2022-05-01 05:30:00,"99.5177"
"1566",2022-05-01 06:00:00,"99.6253"
"1567",2022-05-01 06:30:00,"99.539"
"1568",2022-05-01 07:00:00,"100"
"1569",2022-05-01 07:30:00,"100"
"1570",2022-05-01 08:00:00,"100"
"1571",2022-05-01 08:30:00,"97.3784"
"1572",2022-05-01 09:00:00,"94.939"
"1573",2022-05-01 09:30:00,"91.117"
"1574",2022-05-01 10:00:00,"87.2909"
"1575",2022-05-01 10:30:00,"74.0459"
"1576",2022-05-01 11:00:00,"68.5966"
"1577",2022-05-01 11:30:00,"67.243"
"1578",2022-05-01 12:00:00,"63.3771"
"1579",2022-05-01 12:30:00,"68.6008"
"1580",2022-05-01 13:00:00,"66.7302"
"1581",2022-05-01 13:30:00,"65.3933"
"1582",2022-05-01 14:00:00,"72.3303"
"1583",2022-05-01 14:30:00,"80.1911"
"1584",2022-05-01 15:00:00,"84.5331"
"1585",2022-05-01 15:30:00,"84.4417"
"1586",2022-05-01 16:00:00,"84.4812"
"1587",2022-05-01 16:30:00,"86.4626"
"1588",2022-05-01 17:00:00,"87.9901"
"1589",2022-05-01 17:30:00,"87.5571"
"1590",2022-05-01 18:00:00,"87.9613"
"1591",2022-05-01 18:30:00,"90.7486"
"1592",2022-05-01 19:00:00,"89.8821"
"1593",2022-05-01 19:30:00,"88.8551"
"1594",2022-05-01 20:00:00,"89.6283"
"1595",2022-05-01 20:30:00,"91.1255"
"1596",2022-05-01 21:00:00,"90.5238"
"1597",2022-05-01 21:30:00,"91.0413"
"1598",2022-05-01 22:00:00,"91.9646"
"1599",2022-05-01 22:30:00,"91.7086"
"1600",2022-05-01 23:00:00,"93.2077"
"1601",2022-05-01 23:30:00,"94.5621"
"1602",2022-05-02 00:00:00,"96.2938"
"1603",2022-05-02 00:30:00,"95.7877"
"1604",2022-05-02 01:00:00,"93.6939"
"1605",2022-05-02 01:30:00,"97.0806"
"1606",2022-05-02 02:00:00,"96.0398"
"1607",2022-05-02 02:30:00,"96.4447"
"1608",2022-05-02 03:00:00,"92.5016"
"1609",2022-05-02 03:30:00,"93.6488"
"1610",2022-05-02 04:00:00,"91.7567"
"1611",2022-05-02 04:30:00,"93.0438"
"1612",2022-05-02 05:00:00,"94.6105"
"1613",2022-05-02 05:30:00,"96.1083"
"1614",2022-05-02 06:00:00,"95.9987"
"1615",2022-05-02 06:30:00,"95.968"
"1616",2022-05-02 07:00:00,"95.6047"
"1617",2022-05-02 07:30:00,"95.9638"
"1618",2022-05-02 08:00:00,"97.7073"
"1619",2022-05-02 08:30:00,"97.3325"
"1620",2022-05-02 09:00:00,"96.1847"
"1621",2022-05-02 09:30:00,"91.7423"
"1622",2022-05-02 10:00:00,"89.0624"
"1623",2022-05-02 10:30:00,"85.9275"
"1624",2022-05-02 11:00:00,"82.6929"
"1625",2022-05-02 11:30:00,"82.4117"
"1626",2022-05-02 12:00:00,"84.2482"
"1627",2022-05-02 12:30:00,"86.9706"
"1628",2022-05-02 13:00:00,"84.6995"
"1629",2022-05-02 13:30:00,"85.7415"
"1630",2022-05-02 14:00:00,"81.7287"
"1631",2022-05-02 14:30:00,"80.8731"
"1632",2022-05-02 15:00:00,"80.557"
"1633",2022-05-02 15:30:00,"81.7342"
"1634",2022-05-02 16:00:00,"85.3078"
"1635",2022-05-02 16:30:00,"90.7471"
"1636",2022-05-02 17:00:00,"92.855"
"1637",2022-05-02 17:30:00,"94.7445"
"1638",2022-05-02 18:00:00,"95.7744"
"1639",2022-05-02 18:30:00,"96.9938"
"1640",2022-05-02 19:00:00,"97.3861"
"1641",2022-05-02 19:30:00,"98.918"
"1642",2022-05-02 20:00:00,"100"
"1643",2022-05-02 20:30:00,"100"
"1644",2022-05-02 21:00:00,"100"
"1645",2022-05-02 21:30:00,"100"
"1646",2022-05-02 22:00:00,"100"
"1647",2022-05-02 22:30:00,"100"
"1648",2022-05-02 23:00:00,"100"
"1649",2022-05-02 23:30:00,"100"
"1650",2022-05-03 00:00:00,"100"
"1651",2022-05-03 00:30:00,"100"
"1652",2022-05-03 01:00:00,"100"
"1653",2022-05-03 01:30:00,"100"
"1654",2022-05-03 02:00:00,"100"
"1655",2022-05-03 02:30:00,"100"
"1656",2022-05-03 03:00:00,"100"
"1657",2022-05-03 03:30:00,"100"
"1658",2022-05-03 04:00:00,"100"
"1659",2022-05-03 04:30:00,"100"
"1660",2022-05-03 05:00:00,"100"
"1661",2022-05-03 05:30:00,"100"
"1662",2022-05-03 06:00:00,"100"
"1663",2022-05-03 06:30:00,"100"
"1664",2022-05-03 07:00:00,"100"
"1665",2022-05-03 07:30:00,"100"
"1666",2022-05-03 08:00:00,"100"
"1667",2022-05-03 08:30:00,"100"
"1668",2022-05-03 09:00:00,"100"
"1669",2022-05-03 09:30:00,"89.6524"
"1670",2022-05-03 10:00:00,"78.1293"
"1671",2022-05-03 10:30:00,"75.6721"
"1672",2022-05-03 11:00:00,"69.8153"
"1673",2022-05-03 11:30:00,"69.8761"
"1674",2022-05-03 12:00:00,"70.1"
"1675",2022-05-03 12:30:00,"75.3741"
"1676",2022-05-03 13:00:00,"77.5555"
"1677",2022-05-03 13:30:00,"76.6805"
"1678",2022-05-03 14:00:00,"75.598"
"1679",2022-05-03 14:30:00,"78.7546"
"1680",2022-05-03 15:00:00,"81.8045"
"1681",2022-05-03 15:30:00,"84.7546"
"1682",2022-05-03 16:00:00,"87.0618"
"1683",2022-05-03 16:30:00,"85.2792"
"1684",2022-05-03 17:00:00,"89.6229"
"1685",2022-05-03 17:30:00,"92.4407"
"1686",2022-05-03 18:00:00,"94.8904"
"1687",2022-05-03 18:30:00,"97.5361"
"1688",2022-05-03 19:00:00,"99.475"
"1689",2022-05-03 19:30:00,"98.5597"
"1690",2022-05-03 20:00:00,"98.473"
"1691",2022-05-03 20:30:00,"100"
"1692",2022-05-03 21:00:00,"100"
"1693",2022-05-03 21:30:00,"100"
"1694",2022-05-03 22:00:00,"100"
"1695",2022-05-03 22:30:00,"100"
"1696",2022-05-03 23:00:00,"100"
"1697",2022-05-03 23:30:00,"100"
"1698",2022-05-04 00:00:00,"100"
"1699",2022-05-04 00:30:00,"100"
"1700",2022-05-04 01:00:00,"100"
"1701",2022-05-04 01:30:00,"100"
"1702",2022-05-04 02:00:00,"100"
"1703",2022-05-04 02:30:00,"100"
"1704",2022-05-04 03:00:00,"100"
"1705",2022-05-04 03:30:00,"100"
"1706",2022-05-04 04:00:00,"100"
"1707",2022-05-04 04:30:00,"100"
"1708",2022-05-04 05:00:00,"100"
"1709",2022-05-04 05:30:00,"98.57"
"1710",2022-05-04 06:00:00,"96.8137"
"1711",2022-05-04 06:30:00,"95.7797"
"1712",2022-05-04 07:00:00,"96.319"
"1713",2022-05-04 07:30:00,"95.5066"
"1714",2022-05-04 08:00:00,"95.5041"
"1715",2022-05-04 08:30:00,"92.469"
"1716",2022-05-04 09:00:00,"89.5841"
"1717",2022-05-04 09:30:00,"91.848"
"1718",2022-05-04 10:00:00,"88.7486"
"1719",2022-05-04 10:30:00,"84.3741"
"1720",2022-05-04 11:00:00,"75.1059"
"1721",2022-05-04 11:30:00,"70.4544"
"1722",2022-05-04 12:00:00,"71.5697"
"1723",2022-05-04 12:30:00,"74.9914"
"1724",2022-05-04 13:00:00,"71.0062"
"1725",2022-05-04 13:30:00,"71.0753"
"1726",2022-05-04 14:00:00,"72.6808"
"1727",2022-05-04 14:30:00,"74.0097"
"1728",2022-05-04 15:00:00,"73.8486"
"1729",2022-05-04 15:30:00,"76.6464"
"1730",2022-05-04 16:00:00,"80.8488"
"1731",2022-05-04 16:30:00,"86.2414"
"1732",2022-05-04 17:00:00,"87.7387"
"1733",2022-05-04 17:30:00,"92.3873"
"1734",2022-05-04 18:00:00,"94.3358"
"1735",2022-05-04 18:30:00,"94.3532"
"1736",2022-05-04 19:00:00,"93.6303"
"1737",2022-05-04 19:30:00,"93.067"
"1738",2022-05-04 20:00:00,"94.9977"
"1739",2022-05-04 20:30:00,"96.292"
"1740",2022-05-04 21:00:00,"96.7651"
"1741",2022-05-04 21:30:00,"98.4189"
"1742",2022-05-04 22:00:00,"100"
"1743",2022-05-04 22:30:00,"100"
"1744",2022-05-04 23:00:00,"100"
"1745",2022-05-04 23:30:00,"100"
"1746",2022-05-05 00:00:00,"100"
"1747",2022-05-05 00:30:00,"100"
"1748",2022-05-05 01:00:00,"100"
"1749",2022-05-05 01:30:00,"100"
"1750",2022-05-05 02:00:00,"100"
"1751",2022-05-05 02:30:00,"100"
"1752",2022-05-05 03:00:00,"100"
"1753",2022-05-05 03:30:00,"100"
"1754",2022-05-05 04:00:00,"100"
"1755",2022-05-05 04:30:00,"100"
"1756",2022-05-05 05:00:00,"100"
"1757",2022-05-05 05:30:00,"100"
"1758",2022-05-05 06:00:00,"100"
"1759",2022-05-05 06:30:00,"100"
"1760",2022-05-05 07:00:00,"100"
"1761",2022-05-05 07:30:00,"100"
"1762",2022-05-05 08:00:00,"100"
"1763",2022-05-05 08:30:00,"100"
"1764",2022-05-05 09:00:00,"100"
"1765",2022-05-05 09:30:00,"93.2427"
"1766",2022-05-05 10:00:00,"79.0086"
"1767",2022-05-05 10:30:00,"78.415"
"1768",2022-05-05 11:00:00,"78.6653"
"1769",2022-05-05 11:30:00,"81.0715"
"1770",2022-05-05 12:00:00,"78.7588"
"1771",2022-05-05 12:30:00,"75.287"
"1772",2022-05-05 13:00:00,"77.3254"
"1773",2022-05-05 13:30:00,"75.9693"
"1774",2022-05-05 14:00:00,"76.4411"
"1775",2022-05-05 14:30:00,"80.1695"
"1776",2022-05-05 15:00:00,"79.0003"
"1777",2022-05-05 15:30:00,"78.7885"
"1778",2022-05-05 16:00:00,"82.6952"
"1779",2022-05-05 16:30:00,"83.0946"
"1780",2022-05-05 17:00:00,"87.0337"
"1781",2022-05-05 17:30:00,"91.5566"
"1782",2022-05-05 18:00:00,"95.0691"
"1783",2022-05-05 18:30:00,"95.8197"
"1784",2022-05-05 19:00:00,"97.8187"
"1785",2022-05-05 19:30:00,"98.7538"
"1786",2022-05-05 20:00:00,"100"
"1787",2022-05-05 20:30:00,"100"
"1788",2022-05-05 21:00:00,"100"
"1789",2022-05-05 21:30:00,"100"
"1790",2022-05-05 22:00:00,"100"
"1791",2022-05-05 22:30:00,"100"
"1792",2022-05-05 23:00:00,"100"
"1793",2022-05-05 23:30:00,"100"
"1794",2022-05-06 00:00:00,"100"
"1795",2022-05-06 00:30:00,"100"
"1796",2022-05-06 01:00:00,"100"
"1797",2022-05-06 01:30:00,"100"
"1798",2022-05-06 02:00:00,"100"
"1799",2022-05-06 02:30:00,"100"
"1800",2022-05-06 03:00:00,"100"
"1801",2022-05-06 03:30:00,"100"
"1802",2022-05-06 04:00:00,"100"
"1803",2022-05-06 04:30:00,"100"
"1804",2022-05-06 05:00:00,"100"
"1805",2022-05-06 05:30:00,"100"
"1806",2022-05-06 06:00:00,"100"
"1807",2022-05-06 06:30:00,"100"
"1808",2022-05-06 07:00:00,"100"
"1809",2022-05-06 07:30:00,"100"
"1810",2022-05-06 08:00:00,"100"
"1811",2022-05-06 08:30:00,"99.0272"
"1812",2022-05-06 09:00:00,"85.2675"
"1813",2022-05-06 09:30:00,"80.5198"
"1814",2022-05-06 10:00:00,"75.2318"
"1815",2022-05-06 10:30:00,"71.666"
"1816",2022-05-06 11:00:00,"68.3515"
"1817",2022-05-06 11:30:00,"67.8479"
"1818",2022-05-06 12:00:00,"68.028"
"1819",2022-05-06 12:30:00,"65.8417"
"1820",2022-05-06 13:00:00,"65.5672"
"1821",2022-05-06 13:30:00,"61.3097"
"1822",2022-05-06 14:00:00,"64.7068"
"1823",2022-05-06 14:30:00,"70.2095"
"1824",2022-05-06 15:00:00,"67.445"
"1825",2022-05-06 15:30:00,"68.7807"
"1826",2022-05-06 16:00:00,"72.4114"
"1827",2022-05-06 16:30:00,"79.7119"
"1828",2022-05-06 17:00:00,"81.9961"
"1829",2022-05-06 17:30:00,"85.8928"
"1830",2022-05-06 18:00:00,"90.6843"
"1831",2022-05-06 18:30:00,"94.2487"
"1832",2022-05-06 19:00:00,"97.5881"
"1833",2022-05-06 19:30:00,"98.5"
"1834",2022-05-06 20:00:00,"100"
"1835",2022-05-06 20:30:00,"100"
"1836",2022-05-06 21:00:00,"100"
"1837",2022-05-06 21:30:00,"100"
"1838",2022-05-06 22:00:00,"100"
"1839",2022-05-06 22:30:00,"100"
"1840",2022-05-06 23:00:00,"100"
"1841",2022-05-06 23:30:00,"100"
"1842",2022-05-07 00:00:00,"100"
"1843",2022-05-07 00:30:00,"100"
"1844",2022-05-07 01:00:00,"100"
"1845",2022-05-07 01:30:00,"100"
"1846",2022-05-07 02:00:00,"100"
"1847",2022-05-07 02:30:00,"100"
"1848",2022-05-07 03:00:00,"100"
"1849",2022-05-07 03:30:00,"100"
"1850",2022-05-07 04:00:00,"100"
"1851",2022-05-07 04:30:00,"100"
"1852",2022-05-07 05:00:00,"100"
"1853",2022-05-07 05:30:00,"100"
"1854",2022-05-07 06:00:00,"100"
"1855",2022-05-07 06:30:00,"100"
"1856",2022-05-07 07:00:00,"100"
"1857",2022-05-07 07:30:00,"100"
"1858",2022-05-07 08:00:00,"100"
"1859",2022-05-07 08:30:00,"100"
"1860",2022-05-07 09:00:00,"90.3564"
"1861",2022-05-07 09:30:00,"88.2637"
"1862",2022-05-07 10:00:00,"76.5813"
"1863",2022-05-07 10:30:00,"71.3834"
"1864",2022-05-07 11:00:00,"72.2501"
"1865",2022-05-07 11:30:00,"69.0778"
"1866",2022-05-07 12:00:00,"72.1281"
"1867",2022-05-07 12:30:00,"66.4501"
"1868",2022-05-07 13:00:00,"65.0274"
"1869",2022-05-07 13:30:00,"64.5348"
"1870",2022-05-07 14:00:00,"70.7026"
"1871",2022-05-07 14:30:00,"76.5158"
"1872",2022-05-07 15:00:00,"77.6015"
"1873",2022-05-07 15:30:00,"74.899"
"1874",2022-05-07 16:00:00,"78.4537"
"1875",2022-05-07 16:30:00,"81.6677"
"1876",2022-05-07 17:00:00,"87.4713"
"1877",2022-05-07 17:30:00,"90.242"
"1878",2022-05-07 18:00:00,"92.3805"
"1879",2022-05-07 18:30:00,"95.2631"
"1880",2022-05-07 19:00:00,"97.4526"
"1881",2022-05-07 19:30:00,"99.5731"
"1882",2022-05-07 20:00:00,"100"
"1883",2022-05-07 20:30:00,"100"
"1884",2022-05-07 21:00:00,"100"
"1885",2022-05-07 21:30:00,"100"
"1886",2022-05-07 22:00:00,"100"
"1887",2022-05-07 22:30:00,"100"
"1888",2022-05-07 23:00:00,"100"
"1889",2022-05-07 23:30:00,"100"
"1890",2022-05-08 00:00:00,"100"
"1891",2022-05-08 00:30:00,"100"
"1892",2022-05-08 01:00:00,"100"
"1893",2022-05-08 01:30:00,"100"
"1894",2022-05-08 02:00:00,"100"
"1895",2022-05-08 02:30:00,"100"
"1896",2022-05-08 03:00:00,"100"
"1897",2022-05-08 03:30:00,"100"
"1898",2022-05-08 04:00:00,"100"
"1899",2022-05-08 04:30:00,"100"
"1900",2022-05-08 05:00:00,"100"
"1901",2022-05-08 05:30:00,"100"
"1902",2022-05-08 06:00:00,"100"
"1903",2022-05-08 06:30:00,"100"
"1904",2022-05-08 07:00:00,"100"
"1905",2022-05-08 07:30:00,"100"
"1906",2022-05-08 08:00:00,"100"
"1907",2022-05-08 08:30:00,"98.6562"
"1908",2022-05-08 09:00:00,"96.007"
"1909",2022-05-08 09:30:00,"94.6421"
"1910",2022-05-08 10:00:00,"90.2552"
"1911",2022-05-08 10:30:00,"89.0628"
"1912",2022-05-08 11:00:00,"78.1064"
"1913",2022-05-08 11:30:00,"72.6922"
"1914",2022-05-08 12:00:00,"67.7023"
"1915",2022-05-08 12:30:00,"63.6134"
"1916",2022-05-08 13:00:00,"69.6202"
"1917",2022-05-08 13:30:00,"74.2565"
"1918",2022-05-08 14:00:00,"74.4615"
"1919",2022-05-08 14:30:00,"77.4793"
"1920",2022-05-08 15:00:00,"78.8856"
"1921",2022-05-08 15:30:00,"80.3081"
"1922",2022-05-08 16:00:00,"80.3939"
"1923",2022-05-08 16:30:00,"84.0426"
"1924",2022-05-08 17:00:00,"85.0525"
"1925",2022-05-08 17:30:00,"84.707"
"1926",2022-05-08 18:00:00,"85.6957"
"1927",2022-05-08 18:30:00,"86.5031"
"1928",2022-05-08 19:00:00,"88.9119"
"1929",2022-05-08 19:30:00,"90.0531"
"1930",2022-05-08 20:00:00,"91.5592"
"1931",2022-05-08 20:30:00,"93.0696"
"1932",2022-05-08 21:00:00,"93.8391"
"1933",2022-05-08 21:30:00,"94.8434"
"1934",2022-05-08 22:00:00,"95.2294"
"1935",2022-05-08 22:30:00,"96.2609"
"1936",2022-05-08 23:00:00,"95.1812"
"1937",2022-05-08 23:30:00,"97.2418"
"1938",2022-05-09 00:00:00,"96.6341"
"1939",2022-05-09 00:30:00,"98.6728"
"1940",2022-05-09 01:00:00,"97.7699"
"1941",2022-05-09 01:30:00,"100"
"1942",2022-05-09 02:00:00,"93.3486"
"1943",2022-05-09 02:30:00,"91.9103"
"1944",2022-05-09 03:00:00,"94.4275"
"1945",2022-05-09 03:30:00,"97.7824"
"1946",2022-05-09 04:00:00,"99.8429"
"1947",2022-05-09 04:30:00,"96.4989"
"1948",2022-05-09 05:00:00,"94.6611"
"1949",2022-05-09 05:30:00,"99.2941"
"1950",2022-05-09 06:00:00,"99.4353"
"1951",2022-05-09 06:30:00,"100"
"1952",2022-05-09 07:00:00,"100"
"1953",2022-05-09 07:30:00,"99.7348"
"1954",2022-05-09 08:00:00,"94.4622"
"1955",2022-05-09 08:30:00,"91.3003"
"1956",2022-05-09 09:00:00,"94.0173"
"1957",2022-05-09 09:30:00,"97.8432"
"1958",2022-05-09 10:00:00,"100"
"1959",2022-05-09 10:30:00,"100"
"1960",2022-05-09 11:00:00,"98.4132"
"1961",2022-05-09 11:30:00,"96.0876"
"1962",2022-05-09 12:00:00,"86.7262"
"1963",2022-05-09 12:30:00,"85.3058"
"1964",2022-05-09 13:00:00,"77.9696"
"1965",2022-05-09 13:30:00,"78.806"
"1966",2022-05-09 14:00:00,"66.218"
"1967",2022-05-09 14:30:00,"62.5265"
"1968",2022-05-09 15:00:00,"56.9726"
"1969",2022-05-09 15:30:00,"75.8583"
"1970",2022-05-09 16:00:00,"84.5512"
"1971",2022-05-09 16:30:00,"87.6581"
"1972",2022-05-09 17:00:00,"88.0914"
"1973",2022-05-09 17:30:00,"89.962"
"1974",2022-05-09 18:00:00,"93.9314"
"1975",2022-05-09 18:30:00,"97.53"
"1976",2022-05-09 19:00:00,"98.7058"
"1977",2022-05-09 19:30:00,"98.9221"
"1978",2022-05-09 20:00:00,"96.0239"
"1979",2022-05-09 20:30:00,"90.6926"
"1980",2022-05-09 21:00:00,"95.2489"
"1981",2022-05-09 21:30:00,"96.1371"
"1982",2022-05-09 22:00:00,"97.6533"
"1983",2022-05-09 22:30:00,"96.4392"
"1984",2022-05-09 23:00:00,"97.7021"
"1985",2022-05-09 23:30:00,"96.4778"
"1986",2022-05-10 00:00:00,"97.3847"
"1987",2022-05-10 00:30:00,"99.1353"
"1988",2022-05-10 01:00:00,"97.7405"
"1989",2022-05-10 01:30:00,"96.5111"
"1990",2022-05-10 02:00:00,"96.4945"
"1991",2022-05-10 02:30:00,"94.0741"
"1992",2022-05-10 03:00:00,"94.9968"
"1993",2022-05-10 03:30:00,"98.0475"
"1994",2022-05-10 04:00:00,"98.9952"
"1995",2022-05-10 04:30:00,"99.7264"
"1996",2022-05-10 05:00:00,"100"
"1997",2022-05-10 05:30:00,"100"
"1998",2022-05-10 06:00:00,"100"
"1999",2022-05-10 06:30:00,"100"
"2000",2022-05-10 07:00:00,"100"
"2001",2022-05-10 07:30:00,"100"
"2002",2022-05-10 08:00:00,"100"
"2003",2022-05-10 08:30:00,"98.6884"
"2004",2022-05-10 09:00:00,"84.3947"
"2005",2022-05-10 09:30:00,"77.4065"
"2006",2022-05-10 10:00:00,"69.8466"
"2007",2022-05-10 10:30:00,"67.8682"
"2008",2022-05-10 11:00:00,"64.313"
"2009",2022-05-10 11:30:00,"61.5899"
"2010",2022-05-10 12:00:00,"63.6964"
"2011",2022-05-10 12:30:00,"61.3225"
"2012",2022-05-10 13:00:00,"59.8365"
"2013",2022-05-10 13:30:00,"63.6631"
"2014",2022-05-10 14:00:00,"65.3873"
"2015",2022-05-10 14:30:00,"63.1716"
"2016",2022-05-10 15:00:00,"60.8065"
"2017",2022-05-10 15:30:00,"62.8551"
"2018",2022-05-10 16:00:00,"63.0176"
"2019",2022-05-10 16:30:00,"65.9877"
"2020",2022-05-10 17:00:00,"70.91"
"2021",2022-05-10 17:30:00,"77.4492"
"2022",2022-05-10 18:00:00,"83.6464"
"2023",2022-05-10 18:30:00,"82.8866"
"2024",2022-05-10 19:00:00,"83.5637"
"2025",2022-05-10 19:30:00,"84.6551"
"2026",2022-05-10 20:00:00,"89.7615"
"2027",2022-05-10 20:30:00,"93.1207"
"2028",2022-05-10 21:00:00,"94.6287"
"2029",2022-05-10 21:30:00,"94.2876"
"2030",2022-05-10 22:00:00,"94.9702"
"2031",2022-05-10 22:30:00,"97.094"
"2032",2022-05-10 23:00:00,"97.0192"
"2033",2022-05-10 23:30:00,"97.5706"
"2034",2022-05-11 00:00:00,"98.3504"
"2035",2022-05-11 00:30:00,"99.3575"
"2036",2022-05-11 01:00:00,"99.6236"
"2037",2022-05-11 01:30:00,"98.4517"
"2038",2022-05-11 02:00:00,"99.0844"
"2039",2022-05-11 02:30:00,"99.6843"
"2040",2022-05-11 03:00:00,"99.9866"
"2041",2022-05-11 03:30:00,"99.3542"
"2042",2022-05-11 04:00:00,"99.5606"
"2043",2022-05-11 04:30:00,"100"
"2044",2022-05-11 05:00:00,"100"
"2045",2022-05-11 05:30:00,"98.9556"
"2046",2022-05-11 06:00:00,"98.8281"
"2047",2022-05-11 06:30:00,"97.6887"
"2048",2022-05-11 07:00:00,"98.3566"
"2049",2022-05-11 07:30:00,"99.5998"
"2050",2022-05-11 08:00:00,"94.4358"
"2051",2022-05-11 08:30:00,"82.8872"
"2052",2022-05-11 09:00:00,"76.479"
"2053",2022-05-11 09:30:00,"71.5388"
"2054",2022-05-11 10:00:00,"64.154"
"2055",2022-05-11 10:30:00,"56.1155"
"2056",2022-05-11 11:00:00,"56.5552"
"2057",2022-05-11 11:30:00,"50.8307"
"2058",2022-05-11 12:00:00,"52.4375"
"2059",2022-05-11 12:30:00,"53.9747"
"2060",2022-05-11 13:00:00,"58.1214"
"2061",2022-05-11 13:30:00,"53.6413"
"2062",2022-05-11 14:00:00,"51.8354"
"2063",2022-05-11 14:30:00,"53.9286"
"2064",2022-05-11 15:00:00,"56.3943"
"2065",2022-05-11 15:30:00,"55.977"
"2066",2022-05-11 16:00:00,"55.5541"
"2067",2022-05-11 16:30:00,"58.4558"
"2068",2022-05-11 17:00:00,"62.9021"
"2069",2022-05-11 17:30:00,"69.3541"
"2070",2022-05-11 18:00:00,"79.9113"
"2071",2022-05-11 18:30:00,"83.2993"
"2072",2022-05-11 19:00:00,"87.1093"
"2073",2022-05-11 19:30:00,"90.1351"
"2074",2022-05-11 20:00:00,"93.5573"
"2075",2022-05-11 20:30:00,"95.8083"
"2076",2022-05-11 21:00:00,"96.6862"
"2077",2022-05-11 21:30:00,"97.166"
"2078",2022-05-11 22:00:00,"98.4996"
"2079",2022-05-11 22:30:00,"99.6403"
"2080",2022-05-11 23:00:00,"99.5816"
"2081",2022-05-11 23:30:00,"100"
"2082",2022-05-12 00:00:00,"100"
"2083",2022-05-12 00:30:00,"100"
"2084",2022-05-12 01:00:00,"100"
"2085",2022-05-12 01:30:00,"100"
"2086",2022-05-12 02:00:00,"100"
"2087",2022-05-12 02:30:00,"100"
"2088",2022-05-12 03:00:00,"100"
"2089",2022-05-12 03:30:00,"100"
"2090",2022-05-12 04:00:00,"100"
"2091",2022-05-12 04:30:00,"100"
"2092",2022-05-12 05:00:00,"100"
"2093",2022-05-12 05:30:00,"100"
"2094",2022-05-12 06:00:00,"100"
"2095",2022-05-12 06:30:00,"100"
"2096",2022-05-12 07:00:00,"100"
"2097",2022-05-12 07:30:00,"100"
"2098",2022-05-12 08:00:00,"100"
"2099",2022-05-12 08:30:00,"99.7392"
"2100",2022-05-12 09:00:00,"87.6942"
"2101",2022-05-12 09:30:00,"79.5668"
"2102",2022-05-12 10:00:00,"71.1758"
"2103",2022-05-12 10:30:00,"68.29"
"2104",2022-05-12 11:00:00,"65.0376"
"2105",2022-05-12 11:30:00,"67.811"
"2106",2022-05-12 12:00:00,"68.2158"
"2107",2022-05-12 12:30:00,"73.0105"
"2108",2022-05-12 13:00:00,"69.5498"
"2109",2022-05-12 13:30:00,"72.3109"
"2110",2022-05-12 14:00:00,"72.1442"
"2111",2022-05-12 14:30:00,"75.6724"
"2112",2022-05-12 15:00:00,"76.064"
"2113",2022-05-12 15:30:00,"75.6546"
"2114",2022-05-12 16:00:00,"77.0299"
"2115",2022-05-12 16:30:00,"77.208"
"2116",2022-05-12 17:00:00,"77.1157"
"2117",2022-05-12 17:30:00,"75.1271"
"2118",2022-05-12 18:00:00,"82.1861"
"2119",2022-05-12 18:30:00,"84.9111"
"2120",2022-05-12 19:00:00,"86.9702"
